4.7845 	EXP 	StudyText: text = 'cushion'
4.7845 	EXP 	Studyslider: markerPos = None
4.7845 	EXP 	Studyslider: markerPos = None
4.7845 	EXP 	StudyText: autoDraw = True
4.7845 	EXP 	Studyslider: autoDraw = True
5.2026 	DATA 	Mouse: Left button down, pos=(522,219)
5.2179 	EXP 	Studyslider: markerPos = np.float64(1.3777777777777778)
5.2351 	EXP 	Studyslider: markerPos = np.float64(1.3777777777777778)
5.2512 	EXP 	Studyslider: markerPos = np.float64(1.3777777777777778)
5.2687 	EXP 	Studyslider: markerPos = np.float64(1.3777777777777778)
5.2845 	EXP 	Studyslider: markerPos = np.float64(1.3777777777777778)
5.2857 	DATA 	Mouse:  Left button up, pos=(522,219)
5.3013 	EXP 	Studyslider: markerPos = np.float64(1.3777777777777778)
5.3019 	EXP 	New trial (rep=0, index=13): <Trial 13 (13 in rep 0) data={'Study_word': 'board', 'thisN': 13, 'thisTrialN': 13, 'thisRepN': 0}>
5.3185 	EXP 	StudyText: autoDraw = False
5.3185 	EXP 	Studyslider: autoDraw = False
5.3185 	EXP 	StudyText: height = np.float64(0.05)
5.3185 	EXP 	StudyText: height = np.float64(0.05)
5.3185 	EXP 	StudyText: height = np.float64(0.05)
5.3185 	EXP 	StudyText: text = 'board'
5.3185 	EXP 	Studyslider: markerPos = None
5.3185 	EXP 	Studyslider: markerPos = None
5.3185 	EXP 	StudyText: autoDraw = True
5.3185 	EXP 	Studyslider: autoDraw = True
5.4186 	DATA 	Mouse: Left button down, pos=(522,219)
5.4347 	EXP 	Studyslider: markerPos = np.float64(1.3777777777777778)
5.4513 	EXP 	Studyslider: markerPos = np.float64(1.3777777777777778)
5.4682 	EXP 	Studyslider: markerPos = np.float64(1.3777777777777778)
5.4845 	EXP 	Studyslider: markerPos = np.float64(1.3777777777777778)
5.5012 	EXP 	Studyslider: markerPos = np.float64(1.3777777777777778)
5.5022 	DATA 	Mouse:  Left button up, pos=(522,219)
5.5179 	EXP 	Studyslider: markerPos = np.float64(1.3777777777777778)
5.5187 	EXP 	New trial (rep=0, index=14): <Trial 14 (14 in rep 0) data={'Study_word': 'Case', 'thisN': 14, 'thisTrialN': 14, 'thisRepN': 0}>
5.5344 	EXP 	StudyText: autoDraw = False
5.5344 	EXP 	Studyslider: autoDraw = False
5.5344 	EXP 	StudyText: height = np.float64(0.05)
5.5344 	EXP 	StudyText: height = np.float64(0.05)
5.5344 	EXP 	StudyText: height = np.float64(0.05)
5.5344 	EXP 	StudyText: text = 'Case'
5.5344 	EXP 	Studyslider: markerPos = None
5.5344 	EXP 	Studyslider: markerPos = None
5.5344 	EXP 	StudyText: autoDraw = True
5.5344 	EXP 	Studyslider: autoDraw = True
5.9686 	DATA 	Mouse: Left button down, pos=(423,215)
5.9847 	EXP 	Studyslider: markerPos = np.float64(1.011111111111111)
6.0016 	EXP 	Studyslider: markerPos = np.float64(1.011111111111111)
6.0178 	EXP 	Studyslider: markerPos = np.float64(1.011111111111111)
6.0347 	EXP 	Studyslider: markerPos = np.float64(1.011111111111111)
6.0510 	EXP 	Studyslider: markerPos = np.float64(1.011111111111111)
6.0679 	EXP 	Studyslider: markerPos = np.float64(1.011111111111111)
6.0690 	DATA 	Mouse:  Left button up, pos=(423,215)
6.0846 	EXP 	Studyslider: markerPos = np.float64(1.011111111111111)
6.0880 	EXP 	Imported ConditionsFile_R2.csv as conditions, 20 conditions, 3 params
6.0882 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'test_word': '_ho_e', 'Reference': 'Phone', 'old_new': 'old', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
6.1013 	EXP 	StudyText: autoDraw = False
6.1013 	EXP 	Studyslider: autoDraw = False
6.1013 	EXP 	TestText: height = np.float64(0.05)
6.1013 	EXP 	TestText: height = np.float64(0.05)
6.1013 	EXP 	TestText: height = np.float64(0.05)
6.1013 	EXP 	TestText: text = '_ho_e'
6.1013 	EXP 	TestText: autoDraw = True
6.1013 	EXP 	textbox: autoDraw = True
6.1013 	EXP 	submit_text: autoDraw = True
7.5231 	DATA 	Keypress: s
7.5400 	EXP 	Device response: <KeyPress from None: t=7.518649999983609, value=s, duration=None>
7.5854 	DATA 	Keypress: h
7.5914 	EXP 	Device response: <KeyPress from None: t=7.579265999956988, value=h, duration=None>
